indriyatit	0	1	0
prakashniya	1	0	0
vadhit	0	1	0
matlabi	0	1	0
anarghya	0.1034482759	0.8965517241	0
anpashray	1	0	0
bhuktabhogi	0	1	0
uddhrit	0	1	0
dhoya	1	0	0
na-gavar	0	1	0
thulthul	0.9090909091	0.0909090909	0
takliphdeh	0	1	0
gagniya	1	0	0
uchchun	1	0	0
ajmuda	1	0	0
fahash	0	1	0
gunvattahin	0	1	0
bayan	0	1	0
anirmal	0	1	0
dushcharitra	0	1	0
phaydamand	1	0	0
navaj	0.9473684211	0.0526315789	0
antya	0	1	0
dhvajik	0	1	0
aluna	0	1	0
jhansebaj	0	1	0
sitha	0	1	0
akrodhi	1	0	0
alpagyani	0	1	0
pujman	1	0	0
sarahniya	1	0	0
anusandhanit	1	0	0
punyakarmi	1	0	0
baura	0	1	0
dhabbedar	0	1	0
khusat	0	1	0
nivedak	1	0	0
dusht	0	1	0
andhiyala	0	1	0
dhakoslebaz	0	1	0
churmura	0	1	0
amanav	1	0	0
tapa	0	1	0
khudparast	0	1	0
andhiyar	0	1	0
nirdvandvi	1	0	0
nindatmak	0	1	0
uttejak	1	0	0
chichora	0	1	0
apujniya	0	1	0
vishyarhit	0	1	0
sajjan	1	0	0
asvatantra	0	1	0
dhoya_hua	1	0	0
amolak	1	0	0
ugra	0	1	0
kashtakar	0	1	0
parishodhit	1	0	0
ajam	1	0	0
abhau	0	1	0
bhautik	0	1	0
abas	0	1	0
bhrashtachari	0	1	0
amnoyogi	0	1	0
arjumand	0.6923076923	0.3076923077	0
arog	1	0	0
tanyak	0	1	0
kamnapurn	0.1428571429	0.8571428571	0
drishtivant	1	0	0
ashubhra	0.0909090909	0.9090909091	0
vandya	1	0	0
phuturi	0.0714285714	0.9285714286	0
bhayavna	0.064516129	0.935483871	0
madandh	0	1	0
asan	1	0	0
pharmanbardar	1	0	0
danishmand	1	0	0
kirtishali	1	0	0
apkrisht	0	1	0
ulta	0	1	0
matt	0	1	0
arupak	0	1	0
anandi	1	0	0
alokit	1	0	0
vikral	0	1	0
vahika	0	1	0
andhakarpurn	0	1	0
lobhhin	1	0	0
aparit	0	1	0
dikhavti	0.2857142857	0.7142857143	0
avravrat	0	1	0
punyahin	0	1	0
nirbhay	0.6666666667	0.3333333333	0
sanvaliya	0	1	0
najar-andaj	0	1	0
amnonit	0	1	0
anukampak	0.96	0.04	0
pagal	0	1	0
bharibhrakam	1	0	0
prapanchi	0	1	0
vishad	1	0	0
gaurvahin	0	1	0
grast	0	1	0
svadpurn	1	0	0
avaskandit	0.2	0.8	0
zeba	1	0	0
bedhdak	1	0	0
aradhit	1	0	0
arthagat	0	1	0
amrisht	0	1	0
aradhita	0	1	0
nistattva	0	1	0
adhibhautik	0.2	0.8	0
avisht	1	0	0
anutapt	0	1	0
apathya	0	1	0
adhed	1	0	0
almi	0	1	0
nakt	0	1	0
asuvidhapurn	0	1	0
shreyaskar	1	0	0
sukhmay	1	0	0
udas	0	1	0
rangadar	0	1	0
avadya	0	1	0
dhansa	0	1	0
suchit	0.875	0.125	0
banavti	0.2	0.8	0
aprayatnavan	0	1	0
tailiya	1	0	0
tathyaprak	1	0	0
barakhvast	0	1	0
aythochit	0	1	0
upar_likha	1	0	0
beman_ka	0	1	0
kupachya	0.875	0.125	0
lanchit	0	1	0
nichla	0	1	0
vajib	1	0	0
tuchcha	0	1	0
vyapak	1	0	0
phaydemand	1	0	0
uthla	0.8571428571	0.1428571429	0
zard	1	0	0
sahya	1	0	0
duhela	0	1	0
simta	0	1	0
churnit	0	1	0
nazar-andaz	0	1	0
ranggahin	0	1	0
aghaya_hua	1	0	0
dogla	0	1	0
adhomukh	0	1	0
chota-sa	0.25	0.75	0
jalmagn	1	0	0
ashangkapurn	0	1	0
prerit	0	1	0
nikala_hua	0	1	0
varit	1	0	0
dveshhin	1	0	0
upkartta	1	0	0
achint	0.5294117647	0.4705882353	0
naraj	0	1	0
vaktavya	1	0	0
upri	0.25	0.75	0
idhi	0	1	0
asvikrit	0.0769230769	0.9230769231	0
mohak	1	0	0
anuk	0.0909090909	0.9090909091	0
anug	1	0	0
apratyashit	0.375	0.625	0
andha	0	1	0
adipt	0.6	0.4	0
marmasparshi	0.9090909091	0.0909090909	0
utkrisht	1	0	0
ganda	0	1	0
bhadkadar	1	0	0
akrant	0	1	0
anindaniya	1	0	0
tursh-mizaj	0	1	0
kshudhavardhak	1	0	0
algaya	0	1	0
gudh	0	1	0
ukhada	0	1	0
penchadar	0	1	0
ot-prot	0	1	0
tathyapurn	1	0	0
arunara	1	0	0
bihishti	1	0	0
kalpanatit	1	0	0
aziz	1	0	0
surakhdar	0	1	0
prithul	0.9375	0.0625	0
pratishtharhit	0	1	0
yajushya	1	0	0
anunnatt	0	1	0
bankim	0	1	0
nivastra	0.1111111111	0.8888888889	0
abhimurchit	0	1	0
punyarhit	0	1	0
anyatha	0	1	0
antaahshalya	0	1	0
insani	0	1	0
pramudit	1	0	0
shahjor	1	0	0
tursh	0	1	0
pathabhrasht	0	1	0
karmashil	1	0	0
anakash	1	0	0
anakar	0	1	0
vazni	1	0	0
jeba	1	0	0
uttan	1	0	0
pidaprad	0	1	0
bankada	1	0	0
lepit	0	1	0
aproksh	1	0	0
kulachchan	0	1	0
ranggin	0	1	0
bad	0	1	0
bas	0	1	0
tejasvi	1	0	0
upghatak	0	1	0
ghamsan	0	1	0
sugamya	1	0	0
garimayukt	1	0	0
kalpit	0	1	0
vardhit	1	0	0
suhavna	1	0	0
badniyat	0	1	0
purnakay	1	0	0
asphurt	0	1	0
anbedha	1	0	0
anbhisambandh	0	1	0
alabhaprad	0	1	0
anbhaya	0	1	0
rathhin	0	1	0
kalhakari	0.1	0.9	0
labra	0	1	0
kunara	1	0	0
gunshali	1	0	0
manoram	1	0	0
laziz	1	0	0
nirmol	0.9090909091	0.0909090909	0
purva-kalin	0	1	0
anayatt	1	0	0
namni	1	0	0
meghrahit	1	0	0
shlaghya	0.9666666667	0.0333333333	0
phenyukt	0	1	0
antarmana	0	1	0
mamur	1	0	0
adhbaysu	1	0	0
prayasshil	1	0	0
suriya	1	0	0
char_sau_bis	0	1	0
nanga	0.5	0.5	0
layak	1	0	0
agyanusar	1	0	0
asatkar_krit	0	1	0
suhagan	1	0	0
nishchint	0.6666666667	0.3333333333	0
dhardar	0	1	0
rahit	0	1	0
himmati	1	0	0
sasuya	0	1	0
kantedar	0.8	0.2	0
asugam	0	1	0
niranand	0	1	0
daihik	0	1	0
sukhiya	1	0	0
mushkil	0	1	0
arpya	0	1	0
abhilakhi	0.8	0.2	0
nashedi	0.3333333333	0.6666666667	0
vicharya	0.6666666667	0.3333333333	0
rari	0	1	0
meghachchann	0	1	0
amurtt	0	1	0
mahachand	0	1	0
nakhush	0	1	0
anaharya	0	1	0
akul	0	1	0
abedh	1	0	0
avishvast	0	1	0
stutya	1	0	0
sunaman	1	0	0
benam	0	1	0
bis	1	0	0
vajnadar	1	0	0
ullanghaniya	0	1	0
danshil	0.9090909091	0.0909090909	0
avkrisht	0	1	0
pratyashatit	1	0	0
sanvidhaniya	1	0	0
aksh	0	1	0
kalmunha	0	1	0
alikhit	0	1	0
arvahi	0.0555555556	0.9444444444	0
tangadil	0.0416666667	0.9583333333	0
anugyapit	1	0	0
mahan	1	0	0
arugan	1	0	0
apvahit	0	1	0
manbhavan	1	0	0
shrihat	0.0833333333	0.9166666667	0
apti	0	1	0
ashlil	0	1	0
gopniya	0.1666666667	0.8333333333	0
avimukt	0.1153846154	0.8846153846	0
asprih	1	0	0
sharminda	0	1	0
atapt	0	1	0
gunvattayukt	1	0	0
atmashlaghi	0	1	0
karal	0	1	0
nanha_munna	0.8888888889	0.1111111111	0
shangkayukt	0	1	0
sanshodhit	1	0	0
kaptahin	1	0	0
anyachit	0	1	0
abhitapt	0	1	0
kamsin	0	1	0
mothra	0.3333333333	0.6666666667	0
tapyukt	0	1	0
nipang	0	1	0
apbhay	0.9166666667	0.0833333333	0
naisargik	1	0	0
nisprihi	0.1481481481	0.8518518519	0
brahmagyani	1	0	0
nirday	0.0344827586	0.9655172414	0
ananuvanshik	0	1	0
papkarma	0	1	0
nirdal	0	1	0
aprakashya	0.0909090909	0.9090909091	0
zichch	0	1	0
kayik	0	1	0
zahin	1	0	0
barkhast	0	1	0
ashapurn	1	0	0
amurtaman	0	1	0
nisar	0	1	0
savdhan	1	0	0
asit	0	1	0
insani	0	1	0
svasthyanashak	0	1	0
befayda	0	1	0
aklamand	1	0	0
chintit	0.1818181818	0.8181818182	0
krodhi	0	1	0
jvalant	1	0	0
lath-path	0	1	0
vidveshpurn	0	1	0
pulkit	1	0	0
kantakhin	0.1111111111	0.8888888889	0
vinodit	1	0	0
avishvasi	0	1	0
vyathit	0	1	0
kalmas	1	0	0
katilana	0	1	0
vistirn	0.9166666667	0.0833333333	0
jasi	1	0	0
kaptapurn	0	1	0
vichintit	0.8461538462	0.1538461538	0
upkarak	1	0	0
avanggamukh	0	1	0
pidak	0	1	0
nuksandeh	0	1	0
kshamtashali	1	0	0
kalhi	0.0909090909	0.9090909091	0
asambhashya	0	1	0
apabhrasht	0	1	0
pilpil	0	1	0
aunda	0.25	0.75	0
vashibhut	0	1	0
bazaru	0	1	0
bazari	0	1	0
samaksh	1	0	0
kutil	0.1818181818	0.8181818182	0
al	1	0	0
vistrit	1	0	0
an	0	1	0
napsand	0	1	0
stri-sambandhi	1	0	0
sulachchani	0	1	0
bahurang	1	0	0
chamkata	1	0	0
udyoghin	0	1	0
murtiman	1	0	0
pusht	1	0	0
shraddha_patra	1	0	0
rahasyahin	1	0	0
bejayka	0	1	0
sanyogjanya	1	0	0
lathait	0	1	0
salikamand	1	0	0
apvarjit	0	1	0
krishkay	0	1	0
hriday_vidarak	0	1	0
anuvanshik	1	0	0
bekam	0	1	0
anhit	0	1	0
apviddh	0	1	0
adhidaivik	1	0	0
antargadu	0	1	0
hujjati	0.0769230769	0.9230769231	0
bhari-bharkam	0.5	0.5	0
bhavatmak	0.9	0.1	0
ayshaskar	0	1	0
rand	0	1	0
ashuddh	0	1	0
anuttirn	0	1	0
sabhrant	1	0	0
manju	1	0	0
chatakhedar	1	0	0
uksh	1	0	0
bandhanmukt	0.7692307692	0.2307692308	0
sharmanak	0	1	0
atmakam	0	1	0
dukhdayak	0	1	0
apasvarthi	0	1	0
nirastra	0	1	0
abhyudyik	0.9677419355	0.0322580645	0
sachidra	0	1	0
khyati_prapt	1	0	0
asukhi	0	1	0
akunychit	0	1	0
pashand	0	1	0
insani	0	1	0
gyanmay	1	0	0
ansuya	1	0	0
agochar	0	1	0
begraj	0.3846153846	0.6153846154	0
majedar	1	0	0
manjur	1	0	0
khada	1	0	0
ichchak	0.8260869565	0.1739130435	0
kshatihin	0.9375	0.0625	0
vishad	1	0	0
parishuddh	1	0	0
ashabd	0	1	0
khandani	1	0	0
malinmukh	0	1	0
nut	1	0	0
dusri_bar_ka	0	1	0
ocha	0	1	0
parimanit	1	0	0
sandeh_rahit	1	0	0
anuharak	1	0	0
abhay	0.5	0.5	0
anyaman	0	1	0
mukulit	0	1	0
rasikmizaj	0.9166666667	0.0833333333	0
mardana	0	1	0
bhiru	0	1	0
bhiru	0	1	0
akritrim	1	0	0
avidhimanya	0	1	0
dagdh	0.3333333333	0.6666666667	0
gora-chitta	0.8	0.2	0
lajjakar	0	1	0
chidchida	0	1	0
ajurda	0	1	0
lajjaprad	0	1	0
nirav	0	1	0
gaytal	0	1	0
atkalpachchu	0	1	0
ajsi	0	1	0
bimar	0	1	0
rasedar	1	0	0
badrangg	0.25	0.75	0
vyavharik	1	0	0
zehnadar	1	0	0
aluda	0	1	0
abhiru	0.96	0.04	0
asantoshi	0	1	0
devaiya	0.9375	0.0625	0
sanskrit	1	0	0
adyalu	0.0227272727	0.9772727273	0
atusht	0	1	0
shamak	0	1	0
antaahsar	0.9444444444	0.0555555556	0
indriyalolup	0.0625	0.9375	0
nabalig	0	1	0
khudgarzi	0	1	0
jivnahin	0	1	0
uddipit	0.1111111111	0.8888888889	0
muskurata	1	0	0
makruh	0	1	0
avyangang	1	0	0
balvarddhak	1	0	0
prarthana_karta	1	0	0
asavdhan	0	1	0
diya_hua	0	1	0
kantedar	0.5	0.5	0
durust	1	0	0
binabyaha	1	0	0
anyavadi	0	1	0
bhavpurn	0.8571428571	0.1428571429	0
karkash	0.0909090909	0.9090909091	0
idhi	0	1	0
anurdhva	0	1	0
aliya-baliya	0	1	0
kusumrahit	0	1	0
dharvala	0	1	0
jhakajhak	1	0	0
beshakla	0	1	0
labhjanak	1	0	0
nirangg	0	1	0
aruj	1	0	0
vinas	0	1	0
apvitra	0	1	0
avicharit	0.5	0.5	0
faydemand	1	0	0
amans	0	1	0
rahasyamay	0	1	0
kantiyukt	0.95	0.05	0
apat	0	1	0
pranshu	1	0	0
bedag	1	0	0
apar	0	1	0
apdasth	0	1	0
pratapi	1	0	0
pit	1	0	0
shekhimar	0	1	0
anukampak	0.9583333333	0.0416666667	0
avachya	0	1	0
karmanya	1	0	0
durgrah	0	1	0
akalpit	0.9230769231	0.0769230769	0
anvahelit	1	0	0
komal	0.75	0.25	0
anuvanshik	1	0	0
begraj	0.3571428571	0.6428571429	0
vihin	0	1	0
prasann	1	0	0
art	0	1	0
bhayatur	0	1	0
sahal	1	0	0
abhinandit	1	0	0
dushcharitra	0	1	0
dhut	0	1	0
mlechch	0	1	0
jichch	0	1	0
sahaj	0.9	0.1	0
anandi	1	0	0
mazbur	0	1	0
kumhalaya	0	1	0
poch	0	1	0
sthul	0	1	0
kripalu	0.75	0.25	0
pechila	0	1	0
apraptavyavhar	0	1	0
shamak	0	1	0
mansal	0.9	0.1	0
beraunak	0.1111111111	0.8888888889	0
nirjiv	0	1	0
sulachchana	0	1	0
irshyalu	0	1	0
nicha	0	1	0
avistirn	0.1111111111	0.8888888889	0
aharya	1	0	0
dagabaj	0	1	0
nichkulotpann	0	1	0
murtirhit	0	1	0
nitikushal	1	0	0
ittiphakiya	0.6923076923	0.3076923077	0
viruj	1	0	0
arunit	1	0	0
atikramniya	0	1	0
dharmadhvaji	0	1	0
anamay	1	0	0
sharmaya_hua	0	1	0
shekhibaz	0	1	0
rohit	1	0	0
amin	0.962962963	0.037037037	0
bhoglipsu	0.3333333333	0.6666666667	0
sakshat	1	0	0
anamak	0	1	0
shlaghniya	1	0	0
indriyarami	0	1	0
chirantan	0	1	0
dhundhalaya	0	1	0
parishrami	1	0	0
tarkasangat	1	0	0
chikna	1	0	0
snigdh	1	0	0
tarkarhit	0	1	0
chintarhit	0.7142857143	0.2857142857	0
garam_mizaj	0	1	0
nama	1	0	0
saugha	0.1428571429	0.8571428571	0
uchisht	0	1	0
namak	1	0	0
biddh	0	1	0
achintaniya	0.1111111111	0.8888888889	0
dilpasand	1	0	0
suhana	1	0	0
agrahniya	0	1	0
nihanggam	0.0714285714	0.9285714286	0
saral	0.9166666667	0.0833333333	0
naummid	0	1	0
saras	1	0	0
kuttapurn	0	1	0
ittaphakiya	0.7647058824	0.2352941176	0
kasa	0.6	0.4	0
kharab	0	1	0
ashreshth	0.0357142857	0.9642857143	0
nirutsahit	0	1	0
vimogh	1	0	0
shangkit	0	1	0
pratapt	0	1	0
haram	0	1	0
tursh-mijaj	0	1	0
irit	0	1	0
auval	1	0	0
bhavnapurn	0.8888888889	0.1111111111	0
upadey	1	0	0
dagail	0	1	0
arthayukt	1	0	0
aklank	1	0	0
shekhibaj	0	1	0
arabdh	0.5714285714	0.4285714286	0
akam	0.6	0.4	0
abhiplut	0	1	0
aprasahya	0	1	0
fika	0	1	0
anatmak	0	1	0
akaj	0	1	0
utsahi	0.6666666667	0.3333333333	0
nirudveg	0.8571428571	0.1428571429	0
nikunchit	0	1	0
narkiya	0	1	0
vagairah	1	0	0
vagaira	1	0	0
anichchuk	0.16	0.84	0
pratikatmak	1	0	0
meghhin	1	0	0
gunyukt	1	0	0
mahanga	0.875	0.125	0
akulin	0	1	0
sakht	0.0487804878	0.9512195122	0
parivyapak	1	0	0
sharabor	0	1	0
duahkhit	0	1	0
namangkit	1	0	0
bagi	0	1	0
dithar	1	0	0
land-phand	0	1	0
arogi	1	0	0
anuchit	0	1	0
likhit	1	0	0
mota-taja	0.9333333333	0.0666666667	0
uchch	1	0	0
jahak	1	0	0
manhaga	0.8	0.2	0
prabhavhin	0	1	0
beras	0	1	0
drishtihin	0	1	0
vanshanukramik	1	0	0
pashand	0	1	0
gaddar	0	1	0
shulhin	0.1	0.9	0
aundha	0	1	0
shilhina	0	1	0
apdagrast	0	1	0
praharshit	1	0	0
avaplut	1	0	0
asmaksh	0	1	0
rita	0	1	0
tachchil	1	0	0
panchabhutiya	0.25	0.75	0
gulam	0	1	0
krishn	0.25	0.75	0
madonmat	0	1	0
dharm_parayan	1	0	0
bujha	0	1	0
akrur	0.9565217391	0.0434782609	0
shankarhit	1	0	0
abhirmaniya	0.9677419355	0.0322580645	0
nikrisht	0	1	0
aprani	0	1	0
tailakt	1	0	0
adhyakshrahit	0	1	0
vishisht	1	0	0
gunanvit	1	0	0
yakini	1	0	0
amilnasar	0	1	0
karun	0.9523809524	0.0476190476	0
alpadrishti	0	1	0
duniyai	0	1	0
bezayka	0	1	0
manvi	0	1	0
haniprad	0	1	0
agopya	0.6666666667	0.3333333333	0
medhavi	1	0	0
vilom	0	1	0
abhoj	0	1	0
purvakthit	1	0	0
visheshit	0	1	0
phailaya_hua	0	1	0
jard	1	0	0
svadishth	1	0	0
vayviya	0	1	0
svadisht	1	0	0
ittifakiya	0.6363636364	0.3636363636	0
andhera	0	1	0
lobhrahit	1	0	0
ganmanya	1	0	0
prabhavi	1	0	0
mushtak	0.7777777778	0.2222222222	0
muskata	1	0	0
suvidhapurn	1	0	0
asthul	0	1	0
namanzur	0.0526315789	0.9473684211	0
abhishtut	1	0	0
muskata_hua	1	0	0
nam	1	0	0
hastantarit	0	1	0
sankada	0.5714285714	0.4285714286	0
anakarshak	0.0263157895	0.9736842105	0
gochar	1	0	0
achanak	0.5	0.5	0
arail	0	1	0
santusht	1	0	0
avikar	1	0	0
makul	1	0	0
hakka-bakka	0	1	0
ala	0.9411764706	0.0588235294	0
sahridayi	0.9090909091	0.0909090909	0
gairvajib	0	1	0
garmagram	0.5	0.5	0
shit	0	1	0
tapit	0	1	0
unmatt	0	1	0
dayantadar	1	0	0
manobhiram	0.972972973	0.027027027	0
avikach	0	1	0
avikat	1	0	0
akshit	0.9444444444	0.0555555556	0
agad	1	0	0
badhkar	1	0	0
lobhi	0	1	0
prajvalit	0.3333333333	0.6666666667	0
aviksit	0	1	0
jajbati	1	0	0
atrishn	1	0	0
asoch	0.8461538462	0.1538461538	0
nekdil	1	0	0
anarogya	0	1	0
hridyasparshi	0.9166666667	0.0833333333	0
chakachak	1	0	0
sanshayhin	1	0	0
apratarkya	0	1	0
vijat	0	1	0
bujdil	0	1	0
dveshpurn	0	1	0
upekshniya	0	1	0
marmaghati	0	1	0
alag_kiya	0	1	0
tang	0.5	0.5	0
dayavan	0.8	0.2	0
tejpurn	0.9285714286	0.0714285714	0
brihad	1	0	0
anumti_aprapt	0.5555555556	0.4444444444	0
kamkaji	1	0	0
madhyavyask	1	0	0
stri-sambandhi	1	0	0
jiddi	0	1	0
janamana	1	0	0
abhojya	0	1	0
bahal	1	0	0
havai	0	1	0
diptipurn	1	0	0
kritkritya	1	0	0
shaukiya	1	0	0
abodhniya	0	1	0
kaj	0	1	0
ashrut	0	1	0
hathila	0	1	0
ghauha	0.0909090909	0.9090909091	0
gulgul	0.8181818182	0.1818181818	0
arthashunya	0	1	0
ashruyukt	0	1	0
unnatikarak	1	0	0
malin	0	1	0
idit	1	0	0
vyast	1	0	0
najayaz	0	1	0
asuchi	0	1	0
avtarit	0	1	0
avastu	0	1	0
apunit	0	1	0
avishuddh	0	1	0
divaksh	1	0	0
milavti	0	1	0
kantakit	0.8571428571	0.1428571429	0
bependa	0	1	0
berangg	0.1666666667	0.8333333333	0
apahij	0	1	0
sankuchit	0.25	0.75	0
lokit	1	0	0
shrami	1	0	0
apkari	0	1	0
saf-suthra	1	0	0
alrablar	0	1	0
dehiya	0	1	0
achintya	1	0	0
nuktachin	0	1	0
dilgir	0	1	0
manvakrit	0	1	0
abhikrant	0	1	0
adhut	1	0	0
atarkya	0	1	0
chittagrahi	0.9714285714	0.0285714286	0
gamya	1	0	0
anah	0	1	0
sarvanshaudit	1	0	0
anam	0	1	0
napsandida	0	1	0
visann	0	1	0
thikthak	1	0	0
tattvapurn	1	0	0
hat	0	1	0
rakt-varn	1	0	0
nokdar	0	1	0
amurtiman	0	1	0
satkarmi	1	0	0
viddh	0	1	0
samarthyahin	0	1	0
aprishkrit	0	1	0
adharrahit	0	1	0
amodit	1	0	0
divya	0.9583333333	0.0416666667	0
aveshpurn	1	0	0
melpurn	0	1	0
durnam	0	1	0
aprashast	0	1	0
avil	0	1	0
ahat	0.1428571429	0.8571428571	0
yagyiya	1	0	0
lapravah	0	1	0
sanvardhit	1	0	0
juta	1	0	0
dangait	0	1	0
avekshit	1	0	0
faltu	0	1	0
adham	0	1	0
bindas	0.625	0.375	0
sthanachyut	0	1	0
vidrohi	0	1	0
ajal	1	0	0
akramit	0	1	0
anishchayatmak	0	1	0
gunrahit	0	1	0
galu	0	1	0
manzurshuda	1	0	0
atikshn	0.6	0.4	0
phikramand	0.0869565217	0.9130434783	0
amur	1	0	0
kasai	0.0285714286	0.9714285714	0
audyami	0	1	0
amushya	1	0	0
sashangk	0	1	0
tejvan	1	0	0
sukarmi	1	0	0
kamhin	0.9545454545	0.0454545455	0
abhibhashya	1	0	0
chintayukt	0.1	0.9	0
aral	0	1	0
ujagar	1	0	0
keval	0	1	0
anpang	1	0	0
nayshil	1	0	0
anbodhya	0	1	0
unmulit	0	1	0
chakmebaz	0	1	0
abhiprahat	0.1	0.9	0
arsagya	0.125	0.875	0
dhaura	1	0	0
tircha	0.5	0.5	0
shyamal	0	1	0
jajvalyaman	0.9523809524	0.0476190476	0
nakli	0	1	0
agrahya	0	1	0
barakhvast	0	1	0
vihit	1	0	0
nistatva	0	1	0
nonkadar	0	1	0
sila	1	0	0
madonmatt	0	1	0
etbari	1	0	0
prayatni	1	0	0
avyanggangg	1	0	0
akar_pradatt	1	0	0
vametar	0	1	0
rangin	0.7272727273	0.2727272727	0
gussavar	0	1	0
prakrit	0.9473684211	0.0526315789	0
vidhaniya	1	0	0
ashi	0	1	0
bhaunda	0	1	0
nadim	0	1	0
bankuda	1	0	0
avivahit	1	0	0
shraddha_yogya	1	0	0
tunukmizaj	0	1	0
abhyupey	1	0	0
dhanvara	1	0	0
hathi	0	1	0
galiz	0	1	0
tusht	1	0	0
zakhmi	0.1666666667	0.8333333333	0
abujha	0	1	0
vastavik	0.8888888889	0.1111111111	0
vank	0.1428571429	0.8571428571	0
bheja_hua	1	0	0
paitrik	1	0	0
sulachchan	1	0	0
agyanugami	1	0	0
udyami	1	0	0
anman	0	1	0
mlan	0	1	0
akidtamand	1	0	0
ujiyala	1	0	0
niahasyandan	0	1	0
asli	1	0	0
mubarak	1	0	0
sashru	0	1	0
avigrah	0	1	0
rusht	0	1	0
akalpaniya	1	0	0
haramjada	0	1	0
oda	1	0	0
akunchit	0	1	0
avran	1	0	0
chuninda	1	0	0
danishmand	1	0	0
namak_haram	0	1	0
antahsar	0.95	0.05	0
dagi	0	1	0
gaurvamyi	1	0	0
aparni	0	1	0
tajniya	0	1	0
bajari	0	1	0
chune-chunae	1	0	0
raudra	0	1	0
avachin	0	1	0
vijigishu	0	1	0
patit	0	1	0
dangebaj	0	1	0
badbol	0	1	0
durghat	0	1	0
challedar	0	1	0
bemani	0	1	0
vipdagrast	0	1	0
niyamviruddh	0	1	0
abhikhyat	1	0	0
baddanta	0	1	0
saf	1	0	0
anandi	1	0	0
gunhin	0	1	0
sankuchnashil	0	1	0
aruchir	0	1	0
dharmashil	1	0	0
bhontala	0.5	0.5	0
sadachari	1	0	0
anabyaha	1	0	0
sujatiya	1	0	0
apmishrit	0	1	0
kuvichari	0	1	0
pakiza	1	0	0
namdhari	1	0	0
beaib	1	0	0
patla	0.4285714286	0.5714285714	0
abhiniveshi	0	1	0
durgrahya	0	1	0
chidrayukt	0	1	0
dabkaunhan	0	1	0
ukhda	0	1	0
svadyukt	1	0	0
apaltu	0	1	0
svargi	1	0	0
khadya	1	0	0
turshamijaj	0	1	0
amol	1	0	0
saurathi	0	1	0
vishvasniya	1	0	0
gila	1	0	0
anukrankartta	1	0	0
vastrahin	0.1428571429	0.8571428571	0
amogh	1	0	0
durbodhya	0	1	0
aryya	0.96875	0.03125	0
upasit	1	0	0
alil	0	1	0
chaheta	1	0	0
sulkshana	0	1	0
vishyi	0.1666666667	0.8333333333	0
tarkadhin	1	0	0
avikrit	1	0	0
alik	0	1	0
maktub	1	0	0
asantoshi	0	1	0
duvidhagrast	0	1	0
plavit	1	0	0
manaah	1	0	0
badhiya	1	0	0
anudh	1	0	0
aplavit	1	0	0
armak	0.125	0.875	0
kutsit	0	1	0
kalankit	0	1	0
alangghaniya	1	0	0
ashraut	0	1	0
priyadarshan	0.9722222222	0.0277777778	0
bharosemand	1	0	0
kshamtahin	0	1	0
aprasiddh	0	1	0
adra	1	0	0
doshhin	1	0	0
arush	1	0	0
naklachi	1	0	0
kantila	0.8333333333	0.1666666667	0
harshit	1	0	0
arthad	1	0	0
adhyavsayi	1	0	0
nishshastra	0	1	0
pankhahin	0	1	0
nithallu	0	1	0
achintya	1	0	0
dakshini	0	1	0
uchat	0	1	0
put	1	0	0
ganda	0	1	0
udyogi	1	0	0
avipann	1	0	0
surkharu	1	0	0
yakini	1	0	0
paband	0.125	0.875	0
kantimay	0.9411764706	0.0588235294	0
sambhrant	1	0	0
amal	1	0	0
ipsu	0.8333333333	0.1666666667	0
akirtiman	0	1	0
amam	0.0217391304	0.9782608696	0
amad	0	1	0
abhidrut	0	1	0
shyam	0.2	0.8	0
anirvritt	0	1	0
raurav	0	1	0
ikta	1	0	0
bekar	0	1	0
avaskandit	0.25	0.75	0
rand	0	1	0
andhala	0	1	0
karkasha	0	1	0
irshyapurn	0	1	0
nirash	0	1	0
tedha	0	1	0
upekshit	0	1	0
supratik	1	0	0
manav-krit	0	1	0
ine-gine	0.8181818182	0.1818181818	0
badbola	0	1	0
19	0	1	0
laghu_pak	0.1428571429	0.8571428571	0
shraddhaspad	1	0	0
ahivati	1	0	0
hatotsahit	0	1	0
svikarya	1	0	0
pat	0	1	0
lajjit	0	1	0
rasik	0.8888888889	0.1111111111	0
avash	0	1	0
shankayukt	0	1	0
nalla	0	1	0
akthaniya	0	1	0
uchchisht	0	1	0
akashiya	1	0	0
dakkhini	0	1	0
sanshayatmak	0	1	0
bhari	0.5	0.5	0
sphurtihin	0	1	0
mangadhant	0	1	0
asmani	1	0	0
abhavatmak	0.1666666667	0.8333333333	0
aprayas	0	1	0
svagat	1	0	0
avdat	1	0	0
arash	1	0	0
akarnit	1	0	0
bhayavan	0	1	0
kshat	0.125	0.875	0
avtirn	0	1	0
shabdarhit	0	1	0
apriya	0	1	0
nashebaz	0	1	0
vidhva	0	1	0
vedviruddh	0	1	0
ratharudh	1	0	0
nirupit	1	0	0
zaykedar	1	0	0
paina	0	1	0
nirbhit	0.8888888889	0.1111111111	0
nithau	0	1	0
namkarhit	0	1	0
nitho	0	1	0
motataza	0.9166666667	0.0833333333	0
paroksh	0	1	0
murddhanya	1	0	0
anubhuti_pravan	1	0	0
prachand	0	1	0
bhakshya	1	0	0
mashhur	1	0	0
karunamay	0.9285714286	0.0714285714	0
shorbedar	1	0	0
puta	1	0	0
abadh	1	0	0
nirdayi	0.03125	0.96875	0
punyatma	1	0	0
